,1stFlrSF,2ndFlrSF,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFullBath,BsmtQual,CentralAir,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,GarageArea,GarageCars,GarageFinish,GarageType,GrLivArea,HalfBath,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LotFrontage,LotShape,MSSubClass,MSZoning,MasVnrType,MoSold,Neighborhood,OverallCond,OverallQual,RoofStyle,SaleCondition,TotRmsAbvGrd,TotalBsmtSF,second_floor,Age,YearsSinceSale,SalePrice
703,1032,780,4,2fmCon,TA,No,Unf,0.0,Gd,Y,TA,Wd Sdng,Wd Sdng,1,BrkTil,2,672.0,2.0,Unf,Detchd,1812,0,Gd,2Story,2,Gd,76.0,Reg,190,RM,None,5,OldTown,9,5,Gable,Normal,8,360.0,1,110,0,140000.0
704,1484,0,3,1Fam,TA,Av,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,606.0,2.0,RFn,Attchd,1484,0,Ex,1Story,1,Gd,70.0,Reg,20,RL,BrkFace,5,CollgCr,5,7,Gable,Normal,7,1473.0,0,6,0,213000.0
705,372,720,3,2fmCon,NB,No,No,0.0,No,N,Fa,VinylSd,Wd Shng,0,Slab,2,0.0,0.0,Unf,Attchd,1092,0,Fa,2Story,2,Fa,70.0,Reg,190,RM,None,7,IDOTRR,5,4,Hip,Normal,7,0.0,1,80,0,55000.0
706,1824,0,2,1Fam,TA,Gd,GLQ,1.0,Gd,Y,TA,Plywood,Plywood,2,CBlock,2,739.0,2.0,Unf,Attchd,1824,0,TA,1Story,1,Gd,0.0,IR2,20,RL,Stone,6,ClearCr,5,7,Gable,Normal,5,1643.0,0,39,3,302000.0
707,1324,0,2,TwnhsE,TA,No,GLQ,1.0,Gd,Y,Gd,MetalSd,MetalSd,1,PConc,2,550.0,2.0,Fin,Attchd,1324,0,Ex,1Story,1,Gd,48.0,Reg,120,RL,BrkFace,12,NridgHt,5,8,Hip,Normal,6,1324.0,0,4,1,254000.0
708,728,728,3,1Fam,TA,Av,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,400.0,2.0,Fin,Attchd,1456,1,Ex,2Story,1,Gd,65.0,IR1,60,RL,None,7,Gilbert,5,7,Hip,Partial,8,728.0,1,3,3,179540.0
709,904,0,3,1Fam,TA,No,Unf,0.0,TA,Y,TA,HdBoard,HdBoard,0,PConc,1,408.0,1.0,Unf,Attchd,904,0,TA,1Story,1,TA,0.0,IR1,20,RL,BrkCmn,12,Sawyer,7,5,Gable,Abnorml,6,876.0,0,44,2,109900.0
710,729,0,2,1Fam,TA,No,Unf,0.0,TA,Y,Gd,VinylSd,VinylSd,0,CBlock,1,0.0,0.0,Unf,Attchd,729,0,Gd,1Story,1,TA,56.0,IR1,30,RL,None,7,BrkSide,6,3,Gable,Normal,5,270.0,0,75,2,52000.0
711,859,319,2,1Fam,TA,Mn,Unf,0.0,TA,Y,TA,MetalSd,MetalSd,0,Stone,1,384.0,1.0,RFn,Detchd,1178,0,Gd,1.5Fin,1,TA,66.0,Reg,50,C (all),None,1,IDOTRR,7,4,Gable,Abnorml,7,859.0,1,110,0,102776.0
712,1228,0,2,TwnhsE,TA,Mn,GLQ,1.0,Gd,Y,Gd,HdBoard,HdBoard,1,PConc,2,472.0,2.0,Fin,Attchd,1228,0,Gd,1Story,1,Gd,40.0,IR1,120,RL,None,10,StoneBr,5,8,Gable,Normal,5,1228.0,0,22,2,189000.0
713,960,0,3,2fmCon,TA,Av,ALQ,1.0,TA,N,TA,HdBoard,HdBoard,0,CBlock,1,576.0,2.0,Unf,Detchd,960,0,TA,1Story,1,TA,60.0,Reg,190,RL,BrkFace,5,BrkSide,5,4,Gable,Normal,6,960.0,0,40,4,129000.0
714,725,754,3,1Fam,TA,No,GLQ,0.0,TA,Y,Gd,HdBoard,Plywood,0,CBlock,2,475.0,2.0,RFn,Attchd,1479,1,Ex,2Story,1,Gd,0.0,IR1,60,RL,BrkFace,3,Sawyer,8,6,Gable,Normal,6,725.0,1,34,0,130500.0
715,1350,0,3,1Fam,TA,No,Unf,0.0,Gd,Y,TA,HdBoard,HdBoard,1,CBlock,2,478.0,2.0,RFn,Attchd,1350,0,TA,1Story,1,TA,78.0,Reg,20,RL,BrkFace,8,NWAmes,5,6,Hip,Normal,7,1064.0,0,36,1,165000.0
716,1576,978,3,1Fam,TA,No,Unf,0.0,TA,Y,TA,Wd Sdng,VinylSd,0,BrkTil,1,704.0,2.0,Unf,Detchd,2554,1,Ex,2Story,1,TA,60.0,Reg,70,RM,None,7,OldTown,8,7,Gable,Normal,8,718.0,1,120,3,159500.0
717,1178,0,3,1Fam,TA,No,BLQ,0.0,Gd,Y,TA,HdBoard,HdBoard,1,CBlock,1,439.0,2.0,Unf,Attchd,1178,1,Gd,1Story,1,Gd,80.0,Reg,20,RL,None,11,NWAmes,6,5,Gable,Normal,5,1176.0,0,37,2,157000.0
718,1325,1093,3,1Fam,TA,Gd,GLQ,1.0,Gd,Y,Gd,Wd Sdng,ImStucc,1,PConc,2,983.0,3.0,RFn,Attchd,2418,1,Ex,2Story,1,Gd,96.0,Reg,60,RL,BrkFace,8,NoRidge,5,7,Hip,Normal,9,1311.0,1,17,2,341000.0
719,971,0,3,1Fam,TA,Gd,ALQ,0.0,Gd,Y,TA,HdBoard,Plywood,1,CBlock,1,300.0,1.0,Unf,Attchd,971,1,TA,1Story,1,TA,69.0,IR1,20,RL,None,5,CollgCr,6,5,Gable,Normal,5,971.0,0,41,4,128500.0
720,1742,0,2,1Fam,TA,Gd,GLQ,1.0,Gd,Y,Gd,HdBoard,HdBoard,1,PConc,2,564.0,2.0,RFn,Attchd,1742,0,TA,1Story,1,Gd,0.0,IR1,120,RL,None,12,StoneBr,5,8,Gable,Normal,5,1742.0,0,25,4,275000.0
721,848,0,1,TwnhsE,TA,Av,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,1,420.0,2.0,RFn,Attchd,848,0,Ex,1Story,1,Gd,0.0,Reg,120,RM,BrkFace,5,CollgCr,5,6,Gable,Normal,3,848.0,0,6,0,143000.0
722,864,0,3,1Fam,TA,No,ALQ,0.0,TA,Y,TA,MetalSd,MetalSd,0,CBlock,1,463.0,2.0,Unf,Detchd,864,0,Ex,1Story,1,TA,70.0,Reg,20,RL,None,7,NAmes,7,4,Gable,Normal,5,864.0,0,40,1,124500.0
723,997,473,4,1Fam,TA,No,Unf,0.0,TA,Y,TA,MetalSd,MetalSd,0,PConc,2,548.0,1.0,Unf,Detchd,1470,0,Ex,1.5Fin,1,TA,60.0,Reg,50,RL,None,5,Edwards,6,4,Gable,Normal,7,941.0,1,56,2,135000.0
724,1698,0,3,1Fam,TA,No,GLQ,1.0,Ex,Y,Ex,CemntBd,CmentBd,1,PConc,2,768.0,3.0,Fin,Attchd,1698,0,Ex,1Story,1,Ex,86.0,IR1,20,RL,Stone,2,Edwards,5,9,Hip,Normal,8,1698.0,0,3,1,320000.0
725,864,0,3,1Fam,TA,No,ALQ,0.0,TA,Y,TA,HdBoard,Plywood,0,CBlock,1,660.0,2.0,Unf,Detchd,864,0,TA,1Story,1,Gd,60.0,Reg,20,RL,None,11,NAmes,6,4,Gable,Normal,5,864.0,0,40,1,120500.0
726,1680,0,3,1Fam,TA,No,GLQ,1.0,Gd,Y,Gd,Wd Sdng,Plywood,1,CBlock,2,540.0,2.0,Fin,Attchd,1680,0,Ex,1Story,1,Gd,0.0,IR1,20,RL,BrkFace,12,Crawfor,9,6,Hip,Normal,5,880.0,0,22,1,222000.0
727,1232,0,2,1Fam,TA,Av,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,632.0,2.0,RFn,Attchd,1232,0,Ex,1Story,1,Gd,64.0,Reg,20,RL,Stone,2,CollgCr,5,7,Gable,Normal,6,1232.0,0,3,1,194500.0
728,1776,0,4,Duplex,TA,No,Unf,1.0,TA,Y,TA,VinylSd,VinylSd,0,CBlock,2,888.0,3.0,Unf,Detchd,1776,0,TA,1Story,2,TA,85.0,Reg,90,RL,BrkFace,7,NAmes,5,5,Gable,Abnorml,9,1584.0,0,52,1,110000.0
729,848,0,2,1Fam,TA,No,BLQ,0.0,TA,Y,TA,MetalSd,MetalSd,0,CBlock,1,539.0,2.0,Unf,Detchd,1208,0,TA,1.5Fin,1,TA,52.0,Reg,30,RM,None,1,IDOTRR,5,4,Gable,Normal,5,780.0,0,85,1,103000.0
730,1616,0,2,TwnhsE,TA,No,GLQ,1.0,Gd,Y,Gd,CemntBd,CmentBd,1,PConc,2,608.0,2.0,RFn,Attchd,1616,0,Ex,1Story,1,Gd,39.0,IR1,120,RL,None,3,StoneBr,5,8,Gable,Normal,5,1595.0,0,15,0,236500.0
731,1146,0,3,1Fam,TA,Av,GLQ,1.0,Ex,Y,Gd,VinylSd,VinylSd,1,PConc,2,438.0,2.0,Fin,Attchd,1146,0,Ex,SLvl,1,Gd,73.0,IR1,80,RL,BrkFace,5,Timber,5,7,Gable,Normal,6,868.0,0,7,3,187500.0
732,1153,878,3,1Fam,TA,Av,ALQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,541.0,2.0,Fin,Attchd,2031,1,Ex,2Story,1,Gd,75.0,IR1,60,RL,BrkFace,7,CollgCr,5,7,Gable,Normal,8,1153.0,1,12,2,222500.0
733,1144,0,3,1Fam,TA,No,BLQ,1.0,TA,Y,TA,HdBoard,HdBoard,1,CBlock,1,264.0,1.0,RFn,Attchd,1144,0,Ex,1Story,1,TA,80.0,Reg,20,RL,None,3,Sawyer,6,5,Hip,Normal,6,864.0,0,49,1,131400.0
734,948,0,3,1Fam,TA,No,Unf,0.0,TA,Y,TA,Plywood,Plywood,0,PConc,1,300.0,1.0,Unf,Attchd,948,0,TA,1Story,1,TA,0.0,IR1,20,RL,None,5,Sawyer,5,5,Gable,Family,6,948.0,0,42,3,108000.0
735,880,888,2,1Fam,TA,Mn,Rec,0.0,Gd,N,TA,Wd Sdng,Wd Sdng,2,BrkTil,1,320.0,2.0,Unf,Detchd,1768,1,Fa,2.5Unf,1,TA,60.0,Reg,75,RM,None,10,OldTown,7,7,Gable,Normal,6,880.0,1,96,4,163000.0
736,1040,0,2,Duplex,NB,No,No,0.0,No,N,TA,Stucco,Stone,0,CBlock,2,400.0,2.0,Unf,Detchd,1040,0,Gd,1Story,2,TA,60.0,Reg,90,RL,None,7,NAmes,4,3,Gable,Normal,6,0.0,0,60,4,93500.0
737,901,900,3,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,800.0,3.0,Fin,Attchd,1801,1,Ex,2Story,1,Gd,72.0,IR1,60,RL,None,6,Gilbert,5,8,Gable,Normal,8,893.0,1,5,4,239900.0
738,1200,0,3,Duplex,Gd,Gd,GLQ,3.0,Gd,Y,TA,Plywood,Plywood,0,CBlock,3,0.0,0.0,Unf,Attchd,1200,0,TA,1Story,1,TA,60.0,Reg,90,RL,None,3,Edwards,5,5,Gable,Alloca,5,1200.0,0,23,1,179000.0
739,864,864,3,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,572.0,2.0,RFn,Attchd,1728,1,Ex,2Story,1,Gd,65.0,IR1,60,RL,None,4,CollgCr,5,7,Gable,Normal,7,864.0,1,6,1,190000.0
740,768,664,2,1Fam,Fa,No,Unf,0.0,Fa,Y,TA,Wd Sdng,Wd Shng,0,BrkTil,2,360.0,2.0,Unf,Detchd,1432,0,Ex,2Story,1,TA,60.0,Reg,70,RM,None,5,OldTown,7,5,Gable,Abnorml,7,264.0,1,100,3,132000.0
741,912,0,3,1Fam,TA,Mn,GLQ,1.0,TA,Y,TA,HdBoard,HdBoard,0,CBlock,1,288.0,1.0,Unf,Detchd,912,0,Gd,1Story,1,Gd,65.0,IR1,20,RL,None,5,Sawyer,8,6,Hip,Normal,5,912.0,0,49,2,142000.0
742,1349,0,3,1Fam,TA,No,Unf,0.0,Gd,Y,TA,VinylSd,VinylSd,0,PConc,2,539.0,2.0,Unf,Attchd,1349,0,Ex,1Story,1,TA,65.0,Reg,20,RL,BrkFace,12,SawyerW,5,7,Gable,Normal,6,1349.0,0,10,3,179000.0
743,1464,0,3,1Fam,TA,Av,ALQ,0.0,Gd,Y,TA,HdBoard,HdBoard,1,CBlock,2,480.0,2.0,RFn,Attchd,1464,0,Ex,SLvl,1,TA,70.0,IR1,80,RL,None,10,Sawyer,6,5,Gable,Normal,6,520.0,0,47,1,175000.0
744,1337,0,2,TwnhsE,TA,No,GLQ,1.0,Gd,Y,Gd,HdBoard,HdBoard,1,PConc,2,462.0,2.0,RFn,Attchd,1337,0,Gd,1Story,1,Gd,41.0,IR1,120,RL,None,10,StoneBr,5,8,Gable,Normal,5,1337.0,0,17,2,180000.0
745,1175,1540,4,1Fam,Gd,No,GLQ,0.0,TA,Y,Ex,VinylSd,VinylSd,2,CBlock,3,831.0,2.0,Fin,BuiltIn,2715,1,Ex,2Story,1,Gd,0.0,IR1,60,RL,BrkFace,7,NWAmes,9,8,Hip,Normal,11,1142.0,1,34,2,299800.0
746,980,1276,4,1Fam,TA,No,GLQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,554.0,2.0,Fin,BuiltIn,2256,1,Ex,2Story,1,Gd,0.0,IR1,60,RL,None,4,Gilbert,5,7,Gable,Normal,8,952.0,1,10,1,236000.0
747,1320,1320,4,1Fam,Fa,No,Unf,0.0,TA,N,Gd,Stucco,Stucco,1,Stone,1,864.0,4.0,Unf,Detchd,2640,1,TA,2Story,1,Gd,65.0,IR1,70,RM,None,5,OldTown,7,7,Mansard,Normal,8,1240.0,1,130,1,265979.0
748,1720,0,3,1Fam,TA,No,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,527.0,2.0,Fin,Attchd,1720,0,Ex,1Story,1,Gd,59.0,IR1,20,RL,BrkFace,3,NoRidge,5,7,Hip,Normal,7,1720.0,0,14,0,260400.0
749,1088,441,4,1Fam,NB,No,No,0.0,No,N,TA,WdShing,Wd Shng,0,Slab,2,240.0,1.0,Unf,Detchd,1529,0,TA,1.5Fin,1,TA,50.0,Reg,50,RL,None,4,Edwards,3,4,Gable,Normal,9,0.0,1,65,1,98000.0
750,792,348,3,1Fam,Fa,No,Unf,0.0,TA,Y,TA,Wd Sdng,Wd Sdng,0,BrkTil,1,0.0,0.0,Unf,Attchd,1140,0,Gd,1.5Fin,1,TA,55.0,Reg,50,RM,None,6,OldTown,7,4,Gable,Normal,7,576.0,1,100,0,96500.0
751,660,660,3,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,400.0,2.0,Fin,Attchd,1320,1,Ex,2Story,1,Gd,0.0,Reg,60,RL,None,8,Gilbert,5,7,Gable,Normal,6,660.0,1,7,3,162000.0
752,1494,0,3,1Fam,TA,Gd,GLQ,1.0,Gd,Y,TA,VinylSd,VinylSd,0,PConc,2,576.0,2.0,RFn,Attchd,1494,0,Ex,1Story,1,Gd,79.0,IR1,20,RL,None,7,CollgCr,5,6,Gable,Normal,6,1479.0,0,13,4,217000.0
753,1038,1060,3,1Fam,TA,Mn,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,878.0,3.0,RFn,Attchd,2098,1,Gd,2Story,1,Ex,80.0,Reg,60,RL,BrkFace,3,NridgHt,5,8,Gable,Normal,8,1030.0,1,5,4,275500.0
754,1026,0,3,1Fam,TA,No,GLQ,1.0,TA,Y,TA,Plywood,Plywood,0,CBlock,1,440.0,2.0,RFn,Detchd,1026,0,Gd,1Story,1,Gd,61.0,Reg,20,RL,None,7,NAmes,8,6,Gable,Normal,5,1026.0,0,41,1,156000.0
755,742,729,3,TwnhsE,TA,No,GLQ,0.0,Gd,Y,TA,MetalSd,MetalSd,0,PConc,2,440.0,2.0,Unf,Detchd,1471,1,Gd,2Story,1,TA,34.0,Reg,160,FV,BrkFace,3,Somerst,5,6,Gable,Normal,6,729.0,1,11,1,172500.0
756,866,902,3,1Fam,TA,Av,GLQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,578.0,2.0,RFn,Attchd,1768,1,Ex,2Story,1,Gd,68.0,IR1,60,RL,None,4,CollgCr,5,8,Gable,Normal,7,866.0,1,3,1,212000.0
757,672,714,3,1Fam,TA,Mn,Rec,0.0,TA,Y,TA,HdBoard,HdBoard,1,CBlock,2,440.0,2.0,Fin,Attchd,1386,1,TA,2Story,1,TA,0.0,IR1,60,RL,BrkCmn,4,Sawyer,5,6,Hip,Abnorml,6,672.0,1,32,0,158900.0
758,757,744,3,Twnhs,TA,No,ALQ,0.0,Gd,Y,TA,MetalSd,MetalSd,0,PConc,2,440.0,2.0,Unf,Detchd,1501,1,Gd,2Story,1,TA,24.0,Reg,160,FV,BrkFace,8,Somerst,5,7,Gable,Normal,6,744.0,1,11,2,179400.0
759,1328,1203,4,1Fam,TA,Av,LwQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,752.0,3.0,RFn,Attchd,2531,1,Ex,2Story,1,Gd,65.0,IR1,60,RL,BrkFace,11,NoRidge,5,8,Gable,Normal,9,1318.0,1,15,3,290000.0
760,864,0,2,1Fam,TA,No,Rec,0.0,TA,Y,TA,Wd Sdng,Wd Sdng,0,CBlock,1,300.0,1.0,Unf,Detchd,864,0,Ex,1Story,1,TA,70.0,Reg,20,RL,None,10,NAmes,6,6,Hip,Normal,5,864.0,0,51,1,127500.0
761,1301,0,2,1Fam,TA,Mn,LwQ,0.0,TA,Y,TA,Wd Sdng,Wd Sdng,0,PConc,1,440.0,2.0,Unf,Detchd,1301,0,TA,1Story,1,Fa,60.0,Reg,30,RM,None,10,BrkSide,5,5,Gable,Normal,5,1145.0,0,86,1,100000.0
762,764,783,3,1Fam,TA,Mn,GLQ,0.0,Gd,Y,TA,VinylSd,VinylSd,0,PConc,2,614.0,2.0,Unf,Attchd,1547,1,Ex,2Story,1,Gd,72.0,Reg,60,FV,None,6,Somerst,5,7,Gable,Normal,7,756.0,1,1,0,215200.0
763,1268,1097,3,1Fam,TA,Mn,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,856.0,3.0,RFn,Attchd,2365,1,Ex,2Story,1,Gd,82.0,Reg,60,RL,BrkFace,7,NoRidge,5,8,Gable,Normal,8,1252.0,1,11,1,337000.0
764,1494,0,2,TwnhsE,Gd,Av,LwQ,1.0,Gd,Y,Gd,BrkFace,BrkFace,1,PConc,1,481.0,2.0,Fin,Attchd,1494,1,Ex,1Story,1,Ex,30.0,IR1,120,RL,None,4,Veenker,5,8,Hip,Normal,6,1494.0,0,15,4,270000.0
765,1506,0,2,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,592.0,2.0,Fin,Attchd,1506,0,Ex,1Story,1,Ex,75.0,IR1,20,RL,Stone,8,Somerst,5,9,Gable,Partial,6,1498.0,0,2,2,264132.0
766,980,734,3,1Fam,TA,No,GLQ,0.0,Gd,Y,TA,HdBoard,HdBoard,1,CBlock,2,496.0,2.0,Unf,Attchd,1714,1,TA,2Story,1,TA,80.0,Reg,60,RL,BrkFace,3,NWAmes,5,7,Gable,Normal,7,980.0,1,22,0,196500.0
767,983,767,4,1Fam,TA,Mn,ALQ,1.0,Gd,Y,TA,VinylSd,VinylSd,0,CBlock,2,423.0,1.0,Unf,Attchd,1750,0,Ex,1.5Fin,1,TA,75.0,IR1,50,RL,None,7,Mitchel,7,6,Gable,Normal,7,983.0,1,70,2,160000.0
768,1836,0,3,1Fam,TA,No,GLQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,484.0,2.0,Fin,Attchd,1836,0,Ex,1Story,1,Gd,70.0,Reg,20,RL,None,10,CollgCr,5,7,Hip,Normal,8,1860.0,0,6,4,216837.0
769,1690,1589,4,1Fam,TA,Gd,ALQ,1.0,Gd,Y,Ex,CemntBd,Wd Shng,1,PConc,3,841.0,3.0,Fin,BuiltIn,3279,1,Ex,2Story,1,Ex,47.0,IR2,60,RL,BrkFace,6,StoneBr,5,8,Hip,Normal,12,1650.0,1,7,0,538000.0
770,858,0,2,1Fam,TA,Av,GLQ,1.0,Gd,Y,TA,Wd Sdng,Wd Sdng,0,CBlock,1,576.0,2.0,Unf,Detchd,858,0,TA,SFoyer,1,TA,0.0,IR1,85,RL,None,4,Sawyer,5,5,Hip,Normal,5,858.0,0,28,1,134900.0
771,1220,0,2,1Fam,Fa,No,LwQ,0.0,Fa,Y,TA,Wd Sdng,Wd Sdng,0,CBlock,1,396.0,2.0,Unf,Detchd,1220,0,TA,1Story,1,TA,67.0,Reg,20,RL,None,4,Edwards,5,4,Gable,Normal,6,836.0,0,59,4,102000.0
772,1117,0,3,1Fam,TA,Av,ALQ,1.0,TA,Y,TA,Plywood,Plywood,1,CBlock,1,672.0,2.0,Unf,Detchd,1117,0,TA,SLvl,1,TA,94.0,Reg,80,RL,None,3,Edwards,5,6,Gable,Abnorml,6,1029.0,0,34,0,107000.0
773,912,0,2,1Fam,TA,No,Rec,0.0,TA,Y,TA,Wd Sdng,Wd Sdng,0,CBlock,1,275.0,1.0,RFn,Attchd,912,0,Ex,1Story,1,TA,70.0,Reg,20,RL,None,7,NAmes,5,5,Gable,Normal,5,912.0,0,52,3,114500.0
774,1973,0,3,1Fam,TA,Av,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,895.0,3.0,Fin,Attchd,1973,0,Gd,1Story,1,Gd,110.0,Reg,20,RL,BrkFace,7,NridgHt,5,8,Hip,Partial,9,1935.0,0,4,3,395000.0
775,1204,0,2,TwnhsE,TA,No,GLQ,1.0,Ex,Y,TA,VinylSd,VinylSd,0,PConc,2,412.0,2.0,Fin,Attchd,1204,0,Ex,1Story,1,TA,32.0,Reg,120,RM,BrkFace,6,Mitchel,5,6,Hip,Normal,5,1204.0,0,12,1,162000.0
776,1614,0,3,1Fam,TA,Av,GLQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,865.0,3.0,RFn,Attchd,1614,0,Ex,1Story,1,Gd,86.0,IR1,20,RL,BrkFace,7,CollgCr,5,7,Gable,Partial,7,1614.0,0,5,4,221500.0
777,894,0,3,1Fam,TA,No,ALQ,1.0,TA,Y,TA,HdBoard,Plywood,1,CBlock,1,440.0,2.0,Unf,Attchd,894,0,TA,1Story,1,TA,100.0,IR1,20,RL,None,6,Sawyer,5,5,Hip,Normal,5,864.0,0,36,4,142500.0
778,2020,0,4,Duplex,NB,No,No,0.0,No,Y,TA,Plywood,Plywood,2,Slab,2,630.0,2.0,Unf,Detchd,2020,0,TA,1Story,2,TA,60.0,Reg,90,RH,BrkFace,10,SawyerW,5,5,Gable,Normal,10,0.0,0,33,3,144000.0
779,1004,0,2,Duplex,TA,Gd,GLQ,1.0,Gd,Y,TA,Plywood,ImStucc,0,CBlock,1,504.0,2.0,Unf,Attchd,1004,0,TA,SFoyer,1,TA,78.0,Reg,90,RL,BrkFace,5,Mitchel,5,6,Gable,Normal,4,975.0,0,33,4,135000.0
780,1253,0,3,1Fam,Gd,No,Unf,0.0,Gd,Y,TA,HdBoard,HdBoard,1,PConc,2,402.0,2.0,Fin,Attchd,1253,0,Gd,1Story,1,TA,63.0,Reg,20,RL,BrkFace,6,Gilbert,5,7,Gable,Normal,6,1237.0,0,15,3,176000.0
781,810,793,3,1Fam,TA,No,ALQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,484.0,2.0,RFn,Attchd,1603,1,Ex,2Story,1,Gd,65.0,Reg,60,RL,None,7,SawyerW,5,6,Gable,Normal,7,761.0,1,18,4,175900.0
782,1430,0,3,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,605.0,2.0,RFn,Attchd,1430,0,Ex,1Story,1,Gd,67.0,IR2,20,RL,None,6,CollgCr,5,7,Gable,Normal,6,1413.0,0,9,1,187100.0
783,1110,0,1,1Fam,TA,Av,GLQ,1.0,Gd,Y,TA,Plywood,Plywood,1,PConc,1,602.0,2.0,Fin,Attchd,1110,0,Ex,SFoyer,1,Gd,0.0,IR1,85,RL,BrkFace,7,Mitchel,6,5,Gable,Normal,4,1097.0,0,32,1,165500.0
784,742,742,3,1Fam,TA,No,Unf,0.0,TA,Y,TA,Wd Sdng,Wd Shng,1,CBlock,2,0.0,0.0,Unf,Attchd,1484,0,Ex,2.5Unf,1,TA,35.0,Reg,75,RM,None,6,OldTown,6,6,Gable,Normal,9,742.0,1,96,2,128000.0
785,1342,0,3,1Fam,TA,No,Rec,0.0,TA,Y,TA,BrkFace,Wd Sdng,1,CBlock,2,457.0,2.0,Unf,Attchd,1342,0,TA,1Story,1,TA,0.0,Reg,20,RL,None,9,NWAmes,5,6,Gable,Normal,7,1372.0,0,43,1,161500.0
786,966,686,4,1Fam,TA,No,LwQ,1.0,Fa,Y,TA,MetalSd,MetalSd,0,PConc,2,416.0,1.0,Unf,Detchd,1652,0,TA,1.5Fin,1,TA,60.0,Reg,50,RM,None,6,OldTown,6,5,Gable,Normal,7,686.0,1,95,0,139000.0
787,956,1128,4,1Fam,TA,No,GLQ,1.0,Gd,Y,Gd,VinylSd,VinylSd,0,PConc,2,618.0,2.0,RFn,BuiltIn,2084,1,Ex,2Story,1,Gd,76.0,IR1,60,RL,None,1,SawyerW,5,7,Gable,Normal,8,956.0,1,6,0,233000.0
788,901,0,2,1Fam,TA,No,Unf,0.0,TA,Y,TA,MetalSd,MetalSd,0,CBlock,1,281.0,1.0,Unf,Detchd,901,0,Ex,1Story,1,TA,50.0,Reg,20,RM,None,8,OldTown,7,4,Gable,Normal,4,901.0,0,56,2,107900.0
789,976,1111,5,1Fam,Fa,Gd,LwQ,0.0,TA,Y,TA,HdBoard,HdBoard,0,CBlock,2,444.0,2.0,Fin,Attchd,2087,1,Gd,2Story,1,Gd,0.0,IR1,60,RL,BrkFace,7,ClearCr,8,6,Gable,Normal,9,832.0,1,44,3,187500.0
790,1145,0,2,TwnhsE,TA,No,GLQ,0.0,Gd,Y,Gd,VinylSd,VinylSd,1,PConc,2,397.0,2.0,Fin,Attchd,1145,0,Ex,1Story,1,Gd,43.0,Reg,120,RL,BrkFace,9,Blmngtn,5,7,Gable,Normal,5,1145.0,0,5,1,160200.0
791,1062,0,3,1Fam,TA,Av,ALQ,1.0,Gd,Y,TA,HdBoard,HdBoard,2,PConc,1,539.0,2.0,RFn,Attchd,1062,0,TA,SLvl,1,TA,0.0,IR1,80,RL,None,5,Mitchel,5,6,Gable,Normal,5,1029.0,0,34,3,146800.0
792,1127,886,3,1Fam,TA,Av,GLQ,1.0,Gd,Y,Gd,MetalSd,MetalSd,1,PConc,2,455.0,2.0,Unf,Attchd,2013,1,Ex,2Story,1,TA,92.0,IR1,60,RL,None,6,NoRidge,5,7,Gable,Normal,8,1117.0,1,14,3,269790.0
793,1496,0,3,1Fam,TA,Av,Unf,0.0,Gd,Y,Gd,CemntBd,CmentBd,0,PConc,2,474.0,2.0,Fin,Attchd,1496,0,Ex,1Story,1,Gd,76.0,Reg,20,RL,Stone,6,Somerst,5,8,Gable,Partial,7,1496.0,0,3,3,225000.0
794,1086,809,3,1Fam,TA,No,Unf,0.0,Gd,Y,Gd,MetalSd,MetalSd,1,PConc,2,409.0,2.0,Fin,Attchd,1895,1,Ex,2Story,1,Gd,0.0,IR1,60,RL,None,10,Gilbert,5,7,Gable,Normal,7,712.0,1,16,2,194500.0
